CommercialCsiNumber,CommercialDeliveryMonth,UACsiNumber,SymbolCommercial,SymbolUA,ExchangeSymbol,Exchange,Name,SessionType,CloseField,SessionGroup,IsActive,TerminalPointValue,FullPointValue,Currency,ContractSize,Units,MinimumTick,TickValue,DeliveryMonths,StartDate,EndDate,LinkSymbol,TradingTime,OhlcOffset,Footnote,ConversionFactorCode,HasImplied5,HasCurrentDayVolume,HasCurrentDayOpenInterest,HasKnownExpirationDates,LastTotalVolume
100476,0,1476,SDN,SDN,SD,CLEAR,"Singapore Fuel Oil Spread Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100485,0,1485,C6N,C6N,6C,CLEAR,"NYMEX CL Minute Marker",,Settlement,"",0,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2009-08-07,2010-05-07,"","18:00 - 15:15",,"",2,0,0,0,1,
100486,0,1486,H6N,H6N,6H,CLEAR,"NYMEX HO Minute Marker",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2009-08-07,2010-05-07,"","18:00 - 15:15",,"",4,0,0,0,1,
100487,0,1487,R6N,R6N,6R,CLEAR,"NYMEX RBOB Minute Marker",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2009-08-07,2010-05-07,"","18:00 - 15:15",,"",4,0,0,0,1,
100488,0,1488,F7N,F7N,7F,CLEAR,"European Gasoil",,Settlement,"",1,1,100,USD,"100 tonnes","USD / tonne",25,25,VVVVVVVVVVVV,2009-08-26,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100506,0,1506,UL,UL,UL,CBT,"Ultra T-Bonds",RTH,Settlement,"UL,UL2,UB",1,31.25,1000,USD,"USD 100000","points",1,31.25,IIVIIVIIVIIV,2010-01-11,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,7084
100507,0,1507,UL2,UL2,UL,CBT,"Ultra T-Bonds",Combined,Settlement,"UL,UL2,UB",1,31.25,1000,USD,"USD 100000","points",1,31.25,IIVIIVIIVIIV,2010-01-11,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,122028
100508,0,1508,UB,UB,UL,CBT,"Ultra T-Bonds",ETH,Last,"UL,UL2,UB",1,31.25,1000,USD,"USD 100000","points",1,31.25,IIVIIVIIVIIV,2010-01-11,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,114944
100513,0,1513,BU2,BU2,BU2,CME,"2-year Eurodollar Bundle",,Settlement,"",0,2,20000,USD,"$1000000","points",50,100,IIVIIVIIVIIV,2014-10-09,2018-08-10,"","17:00 - 16:00",,"",4,0,0,0,1,
100514,0,1514,BU3,BU3,BU3,CME,"3-year Eurodollar Bundle",,Settlement,"",0,3,30000,USD,"$1000000","points",50,150,IIVIIVIIVIIV,2014-10-09,2018-08-10,"","17:00 - 16:00",,"",4,0,0,0,1,
100515,0,1515,BU5,BU5,BU5,CME,"5-year Eurodollar Bundle",,Settlement,"",0,5,50000,USD,"$1000000","points",50,250,IIVIIVIIVIIV,2014-10-09,2018-08-10,"","17:00 - 16:00",,"",4,0,0,0,1,
100533,0,1533,GDD,GDD,DDG,CBT,"Distillers' Dried Grains",,Settlement,"",0,10,80,USD,"100 short tons","USD/short ton",1,10,VVVVVVVVVVVV,2010-04-29,2015-05-08,"","18:00 - 14:15",,"",-1,0,0,0,0,
100540,0,1540,CPO,CPO,CPO,CME,"Crude Palm Oil",,Settlement,"",1,0.25,25,USD,"25 tonnes","USD/tonne",25,6.25,VVVVVVVVVVVV,2010-05-24,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,0
100543,0,1543,ISM,ISM,,CME,"International Skimmed Milk Powder",,Settlement,"",0,0.2,20,USD,"20 tonnes","USD/tonne",50,10,VVVVVVVVVVVV,2010-05-24,2013-01-11,"","17:00 - 16:00",,"",2,0,0,0,0,
100555,0,1555,DXF,DXF,FXD,CME,"DJ CME FX$ INDEX",ETH,Last,"DXF,DX3,DX4",0,10,1000,USD,"$1000 x Index","points",1,10,IIVIIVIIVIIV,2010-09-15,2016-03-24,"","17:00 - 16:00",,"",2,0,0,0,0,
100556,0,1556,CSC,CSC,CSC,CME,"Cash Settled Cheese",,Settlement,"",1,20,20000,USD,"20000 pounds","$/pound",1,20,VVVVVVVVVVVV,2010-07-12,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,495
100558,0,1558,EMF,EMF,EMF,CME,"E-mini S&P Nifty 50",,Settlement,"",0,1,10,USD,"$10 x Index","points",1,1,VVVVVVVVVVVV,2010-07-19,2015-05-15,"","15:30 - 15:15",,"",1,0,0,0,0,
100559,0,1559,MNF,MNF,MNF,CME,"E-mini S&P Nifty",,Settlement,"",0,0.2,2,USD,"$2 x Index","points",5,1,SSVSSVSSVSSV,2010-07-19,2018-06-28,"","15:30 - 15:15",,"",1,0,0,0,1,
100562,0,1562,MMB,MMB,MB,CLEAR,"GC Sour Crude Oil",,Settlement,"",1,10,1000,USD,"1000 barrels","US Dollars/barrel",1,10,VVVVVVVVVVVV,2010-08-12,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100568,0,1568,DX3,DX3,FXD,CME,"DJ CME FX$ INDEX",RTH,Settlement,"DXF,DX3,DX4",0,10,1000,USD,"$1000 x Index","points",1,10,IIVIIVIIVIIV,2010-09-15,2016-03-24,"","17:00 - 16:00",,"",2,0,0,0,1,
100569,0,1569,DX4,DX4,,CME,"DJ CME FX$ INDEX",Combined,Settlement,"DXF,DX3,DX4",0,10,1000,USD,"$1000 x Index","points",1,10,IIVIIVIIVIIV,2010-09-15,2015-08-31,"","17:00 - 16:00",,"",2,0,0,0,1,
100572,0,1572,MGC,MGC,MGC,COMEX,"E-Micro Gold",,Settlement,"",1,1,10,USD,"10 troy ounce","US Dollar/troy ounce",1,1,IVIVIVIVIVIV,2010-10-04,2021-08-11,"","18:00 - 17:00",,"",1,0,0,0,1,50531
100579,0,1579,T22,T22,,CBT,"OTR 2 Yr US Note",RTH,Settlement,"T22,T21,T2",0,7.8125,2500,USD,"USD $100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-24,"","07:20 - 14:00",,"",-8,0,0,0,0,
100580,0,1580,T21,T21,,CBT,"OTR 2 Yr US Note",ETH,Last,"T22,T21,T2",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-24,"","17:30 - 16:00",,"",-8,0,0,0,0,
100581,0,1581,T2,T2,,CBT,"OTR 2 Yr US Note",Combined,Settlement,"T22,T21,T2",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-24,"","17:30 - 16:00",,"",-8,0,0,0,0,
100582,0,1582,T52,T52,,CBT,"OTR 5 Yr US Note",RTH,Settlement,"T52,T51,T5",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-25,"","07:20 - 14:00",,"",-8,0,0,0,0,
100583,0,1583,T51,T51,,CBT,"OTR 5 Yr US Note",ETH,Last,"T52,T51,T5",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-25,"","17:30 - 16:00",,"",-8,0,0,0,0,
100584,0,1584,T5,T5,,CBT,"OTR 5 Yr US Note",Combined,Settlement,"T52,T51,T5",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-04-25,"","17:30 - 16:00",,"",-8,0,0,0,0,
100585,0,1585,T02,T02,,CBT,"OTR 10 Yr US Note",RTH,Settlement,"T02,T01,T0",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-05-09,"","07:20 - 14:00",,"",-7,0,0,0,0,
100586,0,1586,T01,T01,,CBT,"OTR 10 Yr US Note",ETH,Last,"T02,T01,T0",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-05-09,"","17:30 - 16:00",,"",-7,0,0,0,0,
100587,0,1587,T0,T0,,CBT,"OTR 10 Yr US Note",Combined,Settlement,"T02,T01,T0",0,7.8125,2500,USD,"USD 100000","points",1,7.8125,VVVVVVVVVVVV,2010-10-29,2012-05-09,"","17:30 - 16:00",,"",-7,0,0,0,0,
100642,0,1642,PB2,PB2,,CME,"Pork Bellies",Combined,Settlement,"PB,PB2,PB3",0,4,400,USD,"40000 pounds","cents/lb",2.5,10,VVVVVVVVVVVV,2011-01-20,2011-07-15,"","17:00 - 16:00",,"",2,0,0,0,0,
100643,0,1643,PB3,PB3,PORK BLY,CME,"Pork Bellies",ETH,Last,"PB,PB2,PB3",0,4,400,USD,"40000 pounds","cents/lb",2.5,10,VVVVVVVVVVVV,2011-01-20,2011-07-15,"","17:00 - 16:00",,"",2,0,0,0,0,
100663,0,1663,SPD,SPD,XAY,CME,"Emini S&P Select Sector Consumer Discrectionary",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,150
100664,0,1664,SPS,SPS,XAP,CME,"Emini S&P Select Sector Consumer Staples",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,547
100665,0,1665,SPE,SPE,XAE,CME,"Emini S&P Select Sector Energy",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,1416
100666,0,1666,SPF,SPF,XAF,CME,"Emini S&P Select Sector Financial",,Settlement,"",1,2.5,250,USD,"USD 250 x Index","points",1,2.5,IIVIIVIIVIIV,2011-04-27,2021-08-11,"","17:00 - 15:15",,"",2,0,1,0,1,501
100667,0,1667,SPH,SPH,XAV,CME,"Emini S&P Select Sector Health Care",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-27,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,318
100668,0,1668,SPI,SPI,XAI,CME,"Emini S&P Select Sector Industrial",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,360
100669,0,1669,SPM,SPM,XAB,CME,"Emini S&P Select Sector Materials",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,222
100670,0,1670,SPT,SPT,XAK,CME,"Emini S&P Select Sector Technology",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,289
100671,0,1671,SPU,SPU,XAU,CME,"Emini S&P Select Sector Utilities",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2011-04-28,2021-08-11,"","17:00 - 15:15",,"",1,0,1,0,1,656
100707,0,1707,HWP,HWP,HWP,CME,"Hardwood Pulp",,Settlement,"",0,0.2,20,USD,"$20 x Index","Points",50,10,VVVVVVVVVVVV,2011-09-23,2011-12-27,"","17:00 - 16:00",,"",2,0,0,0,1,
100708,0,1708,Z6,Z6,6Z,CLEAR,"Tennessee 800 Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",25,6.25,VVVVVVVVVVVV,2011-03-22,2017-10-03,"","18:00 - 17:15",5,"",4,0,0,0,1,
100721,0,1721,TWN,TWN,,CLEAR,"TX Eastern WLA Basis",,Settlement,"",0,0.25,2500,USD,"250mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-11-28,2013-03-28,"","18:00 - 17:15",5,"",4,0,0,0,1,
100722,0,1722,SSN,SSN,8Z,CLEAR,"Southern Star Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-03-22,2019-04-26,"","18:00 - 17:00",5,"",4,0,0,0,0,
100723,0,1723,ACN,ACN,B4,CLEAR,"Algonguin NGas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-03-22,2018-04-20,"","18:00 - 17:00",5,"",4,0,0,0,0,
100724,0,1724,OON,OON,8X,CLEAR,"Oneok Oklahoma Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-03-22,2020-02-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
100725,0,1725,NGN,NGN,,CLEAR,"NGPL STX NGas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-11-28,2012-11-07,"","18:00 - 17:15",5,"",4,0,0,0,1,
100726,0,1726,TZN,TZN,,CLEAR,"Transco Zone 1 Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","$/mmBTU",25,6.25,VVVVVVVVVVVV,2011-11-28,2013-07-08,"","18:00 - 17:15",5,"",4,0,0,0,1,
100729,0,1729,CBN,CBN,8M,CLEAR,"Conway Normal Butane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,40
100730,0,1730,CPN,CPN,8K,CLEAR,"Conway Propane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2009-11-18,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,1232
100731,0,1731,CGN,CGN,8L,CLEAR,"Conway Natural Gasoline (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,0
100732,0,1732,BEN,BEN,C0,CLEAR,"Mont Belvieu Ethane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2010-02-02,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,850
100733,0,1733,BPN,BPN,B0,CLEAR,"Mont Belvieu LDH Propane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2010-01-28,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,6911
100734,0,1734,BNN,BNN,D0,CLEAR,"Mont Belvieu Normal Butane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2010-02-12,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,3411
100735,0,1735,BIN,BIN,8I,CLEAR,"Mont Belvieu Iso-Butane (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2009-12-14,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,15
100736,0,1736,BGN,BGN,7Q,CLEAR,"Mont Belvieu Natural Gasoline (OPIS) Swap Futures",,Settlement,"",1,0.42,42000,USD,"42000 gallons","USD/gal",1,0.42,VVVVVVVVVVVV,2009-11-13,2021-08-11,"","18:00 - 17:00",,"",5,0,0,0,1,695
100741,0,1741,CVF,CVF,CVF,NYMEX,"Crude Oil VIX",,Settlement,"",0,5,500,USD,"USD 500 x Index","Points",1,5,VVVVVVVVVVVV,2012-02-13,2015-04-02,"","18:00 - 17:15",,"",2,0,0,0,1,
100745,0,1745,XAN,XAN,XA,CLEAR,"LLS (Argus) Calendar Swap Futures",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2009-06-12,2021-08-11,"","18:00 - 17:15",,"",2,0,0,0,1,0
100746,0,1746,WJN,WJN,WJ,CLEAR,"LLS (Argus) vs. WTI Spread Calendar Swap Futures",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2008-07-02,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100748,0,1748,NBN,NBN,NBZ,CLEAR,"Brent 25-Day (Platts) Futures",,Settlement,"",0,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2011-12-09,2014-05-16,"","18:00 - 17:15",,"",2,0,0,0,1,
100771,0,1771,PIN,PIN,L3,CLEAR,"PJM Northern Illinois Hub Off-Peak Calendar-Month Day-Ahead LMP Swap",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100772,0,1772,PDN,PDN,E4,CLEAR,"PJM Western Hub Off-Peak Calendar-Month Day-Ahead LMP Swap",,Settlement,"",0,0.05,5,USD,"5 MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2020-11-27,"","18:00 - 17:00",,"",2,0,0,0,1,
100773,0,1773,PBN,PBN,R3,CLEAR,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Swap",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100774,0,1774,PAN,PAN,R7,CLEAR,"PJM AEP Dayton Hub Off-Peak Calendar-Month Day-Ahead LMP Swap",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100775,0,1775,PSN,PSN,W6,CLEAR,"PJM PSEG Zone Off-Peak Calendar-Month Day-Ahead LMP Swap",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100788,0,1788,BSW,BSW,BSW,CBT,"Black Sea Wheat",,Settlement,"",0,13.6,136,USD,"136 Metric Tons","USD/Metric Ton",1,13.6,IIVIVIVIVIIV,2012-06-12,2016-11-30,"","01:00 - 13:15",,"",1,0,0,0,1,
100817,0,1817,MJY,MJY,MJY,CME,"E-Micro JPY / USD",,Settlement,"",1,0.125,1250000,USD,"JPY1250000","USD / JPY",5,0.625,IIVIIVIIVIIV,2012-01-20,2021-08-11,"","17:00 - 16:00",,"",7,0,0,0,1,1084
100818,0,1818,FSM,FSM,MSF,CME,"E-Micro CHF / USD",,Settlement,"",1,1.25,12500,USD,"CHF 12500","USD / CHF",1,1.25,IIVIIVIIVIIV,2012-01-20,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,270
100819,0,1819,MCD,MCD,MCD,CME,"E-Micro CAD / USD",,Settlement,"",1,0.1,10000,USD,"CAD 10000","USD / CAD",5,0.5,IIVIIVIIVIIV,2011-12-20,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,1926
100825,0,1825,IBV,IBV,IBV,CME,"Ibovespa (USD Denominated)",,Settlement,"",1,1,1,USD,"$1 x Index","points",25,25,IVIVIVIVIVIV,2012-10-22,2021-08-11,"","06:15 - 16:00",,"",0,0,0,0,1,29
100833,0,1833,B1U,B1U,B1U,CBT,"30yr Deliverable Interest Rate Swap",Combined,Settlement,"B1U,B2U,B3U",1,31.25,1000,USD,"$100000","points",1,31.25,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,0
100834,0,1834,B2U,B2U,B1U,CBT,"30yr Deliverable Interest Rate Swap",ETH,Last,"B1U,B2U,B3U",1,31.25,1000,USD,"$100000","points",1,31.25,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,0
100835,0,1835,B3U,B3U,B1U,CBT,"30yr Deliverable Interest Rate Swap",RTH,Settlement,"B1U,B2U,B3U",1,31.25,1000,USD,"$100000","points",1,31.25,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-3,0,0,0,1,0
100836,0,1836,N1U,N1U,N1U,CBT,"10yr Deliverable Interest Rate Swap",Combined,Settlement,"N1U,N2U,N3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-7,0,0,0,1,1149
100837,0,1837,N2U,N2U,N1U,CBT,"10yr Deliverable Interest Rate Swap",ETH,Last,"N1U,N2U,N3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-7,0,0,0,1,1149
100838,0,1838,N3U,N3U,N1U,CBT,"10yr Deliverable Interest Rate Swap",RTH,Settlement,"N1U,N2U,N3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-7,0,0,0,1,0
100839,0,1839,F1U,F1U,F1U,CBT,"5yr Deliverable Interest Rate Swap",Combined,Settlement,"F1U,F2U,F3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,1986
100840,0,1840,F2U,F2U,F1U,CBT,"5yr Deliverable Interest Rate Swap",ETH,Last,"F1U,F2U,F3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,1986
100841,0,1841,F3U,F3U,F1U,CBT,"5yr Deliverable Interest Rate Swap",RTH,Settlement,"F1U,F2U,F3U",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,0
100842,0,1842,T1U,T1U,T1U,CBT,"2yr Deliverable Interest Rate Swap",Combined,Settlement,"T1U,T2U,T3U",1,3.125,1000,USD,"$100000","points",2.5,7.8125,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,0
100843,0,1843,T2U,T2U,T1U,CBT,"2yr Deliverable Interest Rate Swap",ETH,Last,"T1U,T2U,T3U",1,3.125,1000,USD,"$100000","points",2.5,7.8125,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,0
100844,0,1844,T3U,T3U,T1U,CBT,"2yr Deliverable Interest Rate Swap",RTH,Settlement,"T1U,T2U,T3U",1,3.125,1000,USD,"$100000","points",2.5,7.8125,IIVIIVIIVIIV,2012-12-03,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,0
100849,0,1849,E5N,E5N,E5,CLEAR,"Argus LLS Vs. WTI (Argus)",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2009-08-13,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100851,0,1851,SIR,SIR,SIR,CME,"Indian Rupee",,Settlement,"",1,5,500,USD,"INR 5000000","US cents / INR 100",1,5,VVVVVVVVVVVV,2013-01-28,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,264
100852,0,1852,MIR,MIR,MIR,CME,"E-Micro INR / USD",,Settlement,"",1,1,100,USD,"INR 1000000","US cents / INR 100",1,1,VVVVVVVVVVVV,2013-01-28,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,47
100855,0,1855,ESL,ESL,ES,CME,"e-mini S&P 500 Index",,Last,"",1,0.5,50,USD,"$50 x Index","Points",25,12.5,IIVIIVIIVIIV,2013-02-22,2021-08-11,"","17:00 - 16:15",,"",2,0,0,0,1,956362
100856,0,1856,NQL,NQL,NQ,CME,"e-mini Nasdaq 100 Index",,Last,"",1,0.2,20,USD,"$20 x Index","Points",25,5,IIVIIVIIVIIV,2013-02-22,2021-08-11,"","17:00 - 16:15",,"",2,0,0,0,1,475816
100857,0,1857,YML,YML,YM,CBT,"e-mini DJIA ($5)",,Last,"",1,5,5,USD,"$5 x Index","Points",1,5,IIVIIVIIVIIV,2013-02-22,2021-08-11,"","17:00 - 16:15",,"",0,0,0,0,1,109811
100858,0,1858,EML,EML,,CME,"e-mini S&P Midcap 400 Index",,Last,"",1,1,100,USD,"$100 x Index","Points",10,10,IIVIIVIIVIIV,2013-02-22,2021-08-11,"","17:00 - 16:15",,"",2,0,0,0,1,7763
100859,0,1859,NIL,NIL,NIY,CME,"Nikkei 225 Index (Yen)",,Last,"",1,500,500,JPY,"JPY500 x Index","Points",5,2500,SSVSSVSSVSSV,2013-02-22,2021-08-11,"","17:00 - 16:15",,"",0,0,0,0,1,18716
100866,0,1866,ENY,ENY,ENY,CME,"e-mini Nikkei 225 Index (Yen)",,Settlement,"",1,100,100,JPY,"JPY 100 x Index","points",10,1000,IIVIIVIIVIIV,2013-04-18,2021-08-11,"","17:00 - 16:15",,"",0,0,0,0,1,0
100869,0,1869,SIL,SIL,SIL,COMEX,"1000 oz Silver",,Settlement,"",1,1,1000,USD,"1000 Troy Ounces","USD/Troy Ounce",1,1,VSVSVSVSVSSV,2013-06-17,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,5461
100871,0,1871,TIO,TIO,TIO,COMEX,"Iron Ore 62% Fe CFR China (TSI)",,Settlement,"",1,5,500,USD,"500 dry metric tons","USD/Metric Ton",1,5,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,122
100872,0,1872,D0N,D0N,0D,CLEAR,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts)",,Settlement,"",1,0.1,100,USD,"100 metric tons","$/metric ton",1,0.1,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100873,0,1873,N9N,N9N,N9,CLEAR,"PJM Western Hub Real-Time Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100874,0,1874,V3N,V3N,V3,CLEAR,"PJM AEP Dayton Hub Real-Time Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100875,0,1875,B6N,B6N,B6,CLEAR,"PJM Northern Illinois Hub Real-Time Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100876,0,1876,D2N,D2N,D2,CLEAR,"NYISO Zone G Day-Ahead Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100877,0,1877,O1N,O1N,O1,CLEAR,"ERCOT West 345 kV Hub Off-Peak",,Settlement,"",0,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2012-02-27,2018-06-14,"","18:00 - 17:15",,"",2,0,0,0,1,
